k id,k x,k y,k z,k accel,k steer,k steer angle,k speed,k max speed,k boost,k brake,k nitro,b x,b y,b z,b not moving,closest k x,closest k y,closest k z,blue t goal,red t goal,ball aim x,ball aim y,ball aim z
0.000000,0.003118,0.265161,-2.898513,1.000000,-0.000031,0.098287,14.250001,14.250001,1.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-3.783400,0.266903,28.446505,0.000000,0.000000,0.004843,0.369389,-1.625576
1.000000,-3.780494,0.269409,34.926559,1.000000,-0.000824,0.104114,12.719340,14.250001,0.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-0.005428,0.265162,-10.010158,0.000000,0.000000,0.004227,0.369389,1.554294
0.000000,-0.005428,0.265162,-10.010158,1.000000,0.002503,0.098287,14.250001,14.250001,1.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-3.780392,0.269454,35.032211,0.000000,0.000000,0.004843,0.369389,-1.625576
1.000000,-3.766075,0.272283,40.998215,1.000000,-0.011048,0.108340,11.609319,14.250001,0.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-0.006167,0.265179,-17.121811,0.000000,0.000000,0.004227,0.369389,1.554294
0.000000,-0.006167,0.265179,-17.121811,1.000000,0.000000,0.098287,14.250001,14.250001,1.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-3.765592,0.272334,41.094612,0.000000,0.000000,0.004843,0.369389,-1.625576
1.000000,-3.694366,0.275519,46.480576,1.000000,-0.068209,0.113095,10.360417,14.250001,0.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-0.006163,0.267243,-24.098486,0.000000,0.000000,0.004227,0.369389,1.554294
0.000000,-0.006163,0.267243,-24.098486,1.000000,0.000000,0.100932,13.555364,14.250001,1.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-3.692110,0.275577,46.566536,0.000000,0.000000,0.004843,0.369389,-1.625576
1.000000,-3.350849,0.280116,51.227253,1.000000,-0.452010,0.155236,8.633492,14.250001,0.000000,0.000000,0.000000,0.004125,0.415668,-0.035641,1.000000,-0.006174,0.269838,-30.614431,0.000000,0.000000,0.004227,0.415668,1.554294
0.000000,-0.006174,0.269838,-30.614431,1.000000,-0.000031,0.104746,12.553510,14.250001,1.000000,0.000000,0.000000,0.004125,0.415668,-0.035641,1.000000,-3.338677,0.280199,51.297749,0.000000,0.000000,0.004843,0.415668,-1.625576
1.000000,-1.829389,0.285155,54.654419,1.000000,-1.000000,0.213460,6.681931,14.250001,0.000000,0.000000,0.000000,0.004125,0.557017,-0.035641,1.000000,-0.006236,0.272767,-36.598072,0.000000,0.000000,0.004227,0.557017,1.554294
0.000000,-0.006236,0.272767,-36.598072,1.000000,-0.000061,0.109052,11.422365,14.250001,1.000000,0.000000,0.000000,0.004125,0.557017,-0.035641,1.000000,4.769796,0.301522,52.177769,0.000000,0.000000,0.004843,0.557017,-1.625576
1.000000,0.540596,0.291395,55.787273,1.000000,-1.000000,0.293400,4.002471,14.250001,0.000000,0.000000,0.000000,0.004125,1.724651,-0.035641,1.000000,-0.006499,0.276096,-41.981926,0.000000,0.000000,0.004227,1.724651,1.554294
0.000000,-0.006499,0.276096,-41.981926,1.000000,-0.000244,0.113894,10.150472,14.250001,1.000000,0.000000,0.000000,0.004125,1.724651,-0.035641,1.000000,4.769796,0.301522,52.177769,0.000000,0.000000,0.004843,1.724651,-1.625576
1.000000,2.416107,0.293955,55.280849,1.000000,-1.000000,0.311180,3.406504,14.250001,0.000000,0.000000,0.000000,0.004125,1.264552,-0.035641,1.000000,-0.007384,0.280943,-46.602081,0.000000,0.000000,0.004227,1.264552,1.554294
0.000000,-0.007384,0.280943,-46.602081,1.000000,-0.000427,0.164707,8.316045,14.250001,1.000000,0.000000,0.000000,0.004125,1.264552,-0.035641,1.000000,4.769796,0.301522,52.177769,0.000000,0.000000,0.004843,1.264552,-1.625576
1.000000,2.844332,0.284159,54.883060,1.000000,-0.916654,0.412811,-3.750070,14.250001,0.000000,0.000000,0.000000,0.004125,3.180673,-0.035641,1.000000,-0.009075,0.286763,-50.227634,0.000000,0.000000,0.004227,3.180673,1.554294
0.000000,-0.009075,0.286763,-50.227634,1.000000,0.000366,0.229307,6.150745,14.250001,1.000000,0.000000,0.000000,0.004125,3.180673,-0.035641,1.000000,4.769796,0.301522,52.177769,0.000000,0.000000,0.004843,3.180673,-1.625576
1.000000,-0.038671,0.284107,53.584164,0.000000,-1.000000,0.412811,-7.590665,14.250001,0.000000,1.000000,0.000000,0.004125,6.102238,-0.035641,1.000000,-0.009924,0.295129,-52.529919,0.000000,0.000000,0.004227,6.102238,1.554294
0.000000,-0.009924,0.295129,-52.529919,1.000000,0.000610,0.323482,2.994150,14.250001,1.000000,0.000000,0.000000,0.004125,6.102238,-0.035641,1.000000,4.769796,0.301523,52.177769,0.000000,0.000000,0.004843,6.102238,-1.625576
1.000000,-5.779269,0.265162,64.576500,0.000000,-0.299203,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-6.426042,0.265163,61.026142,0.000000,0.000000,0.004227,6.688594,1.554294
0.000000,-6.426042,0.265163,61.026142,0.000000,0.001984,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-5.779269,0.265162,64.576500,0.000000,0.000000,0.004843,6.688594,-1.625576
1.000000,-5.779269,0.265162,64.576500,0.000000,-0.299203,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-6.426042,0.265163,61.026142,0.000000,0.000000,0.004227,6.688594,1.554294
0.000000,-6.426042,0.265163,61.026142,0.000000,0.001984,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-5.779269,0.265162,64.576500,0.000000,0.000000,0.004843,6.688594,-1.625576
1.000000,-5.779269,0.265162,64.576500,0.000000,-0.299203,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-6.426042,0.265163,61.026142,0.000000,0.000000,0.004227,6.688594,1.554294
0.000000,-6.426042,0.265163,61.026142,0.000000,0.001984,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-5.779269,0.265162,64.576500,0.000000,0.000000,0.004843,6.688594,-1.625576
1.000000,-5.779269,0.265162,64.576500,0.000000,-0.299203,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-6.426042,0.265163,61.026142,0.000000,0.000000,0.004227,6.688594,1.554294
0.000000,-6.426042,0.265163,61.026142,0.000000,0.001984,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-5.779269,0.265162,64.576500,0.000000,0.000000,0.004843,6.688594,-1.625576
1.000000,-5.779269,0.265162,64.576500,0.000000,-0.299203,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-6.426042,0.265163,61.026142,0.000000,0.000000,0.004227,6.688594,1.554294
0.000000,-6.426042,0.265163,61.026142,0.000000,0.001984,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-5.779269,0.265162,64.576500,0.000000,0.000000,0.004843,6.688594,-1.625576
1.000000,-5.779269,0.265162,64.576500,0.000000,-0.299203,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-6.426042,0.265163,61.026142,0.000000,0.000000,0.004227,6.688594,1.554294
0.000000,-6.426042,0.265163,61.026142,0.000000,0.001984,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-5.779269,0.265162,64.576500,0.000000,0.000000,0.004843,6.688594,-1.625576
1.000000,-28.592684,0.291640,-4.325721,1.000000,1.000000,0.286459,4.235114,14.250001,0.000000,0.000000,0.000000,-27.853413,0.369389,-7.263652,0.000000,-23.645996,0.266636,-8.524545,0.000000,0.000000,-28.549131,0.369389,-5.834013
0.000000,-23.645996,0.266636,-8.524545,1.000000,-0.965392,0.100176,13.753938,14.250001,1.000000,0.000000,0.000000,-27.853413,0.369389,-7.263652,0.000000,-28.610235,0.291766,-4.295641,0.000000,0.000000,-28.428249,0.369389,-8.746035
1.000000,-29.411282,0.293239,-3.375118,1.000000,1.000000,0.393898,0.633917,14.250001,0.000000,0.000000,0.000000,-27.850756,0.369389,-7.278171,0.000000,-17.199892,0.268735,-7.156253,0.000000,0.000000,-28.546562,0.369389,-5.848575
0.000000,-17.199892,0.268735,-7.156253,1.000000,0.001862,0.103123,12.979735,14.250001,1.000000,0.000000,0.000000,-27.850756,0.369389,-7.278171,0.000000,-29.414934,0.292747,-3.372379,0.000000,0.000000,-28.425444,0.369389,-8.760611
1.000000,-29.489532,0.282501,-5.970965,0.000000,1.000000,0.412811,-7.559905,14.250001,0.000000,1.000000,0.000000,-27.765089,0.369389,-7.295198,0.000000,-10.989924,0.271523,-7.145126,0.000000,0.000000,-28.459332,0.369389,-5.864841
0.000000,-10.989924,0.271523,-7.145126,1.000000,0.009156,0.107222,11.903105,14.250001,1.000000,0.000000,0.000000,-27.765089,0.369389,-7.295198,0.000000,-29.530502,0.282501,-6.016602,0.000000,0.000000,-28.338120,0.369389,-8.778279
1.000000,-31.552734,0.291202,-6.796735,0.000000,-1.000000,0.378163,1.161345,14.250001,0.000000,1.000000,0.000000,-27.144762,0.369113,-7.234672,0.000000,-5.351565,0.274661,-7.096989,0.000000,0.000000,-27.825783,0.369113,-5.797973
0.000000,-5.351565,0.274661,-7.096989,1.000000,0.043184,0.111839,10.690414,14.250001,1.000000,0.000000,0.000000,-27.144762,0.369113,-7.234672,0.000000,-31.542116,0.290753,-6.792335,0.000000,0.000000,-27.707008,0.369113,-8.721874
1.000000,-28.540298,0.270362,-5.905977,0.000000,1.000000,0.112213,10.592056,14.250001,0.000000,1.000000,0.000000,-25.919592,0.369113,-7.073210,0.000000,-0.386670,0.278864,-6.870281,0.000000,0.000000,-26.573671,0.369113,-5.624047
0.000000,-0.386670,0.278864,-6.870281,1.000000,0.097964,0.140698,9.120782,14.250001,1.000000,0.000000,0.000000,-25.919592,0.369113,-7.073210,0.000000,-28.463137,0.270111,-5.861358,0.000000,0.000000,-26.460505,0.369113,-8.568304
1.000000,-22.619225,0.267446,-3.441471,1.000000,-0.249886,0.101243,13.473663,14.250001,0.000000,0.000000,0.000000,-24.090162,0.369113,-6.809256,0.000000,3.587960,0.284002,-6.126455,0.000000,0.000000,-24.702810,0.369113,-5.342097
0.000000,3.587960,0.284002,-6.126455,1.000000,0.254677,0.199967,7.134173,14.250001,1.000000,0.000000,0.000000,-24.090162,0.369113,-6.809256,0.000000,-22.508013,0.267486,-3.428658,0.000000,0.000000,-24.598557,0.369113,-8.315718
1.000000,-16.261559,0.269833,-2.152612,1.000000,-0.397046,0.104758,12.550372,14.250001,0.000000,0.000000,0.000000,-21.655884,0.369113,-6.446141,0.000000,6.188490,0.291049,-4.828668,0.000000,0.000000,-22.211575,0.369113,-4.956476
0.000000,6.188490,0.291049,-4.828668,1.000000,0.768334,0.279908,4.454701,14.250001,1.000000,0.000000,0.000000,-21.655884,0.369113,-6.446141,0.000000,-16.158108,0.269877,-2.139739,0.000000,0.000000,-22.119568,0.369113,-7.966959
1.000000,-10.284903,0.272691,-2.165309,1.000000,-0.208594,0.108945,11.450494,14.250001,0.000000,0.000000,0.000000,-18.615967,0.369113,-5.988911,0.000000,7.111505,0.293796,-3.836269,0.000000,0.000000,-19.098013,0.369113,-4.473812
0.000000,7.111505,0.293796,-3.836269,1.000000,0.297159,0.391633,0.709853,14.250001,1.000000,0.000000,0.000000,-18.615967,0.369113,-5.988911,0.000000,-10.190413,0.272742,-2.175869,0.000000,0.000000,-19.021437,0.369113,-7.526275
1.000000,-4.914093,0.275907,-2.676147,1.000000,0.244667,0.113652,10.214235,14.250001,0.000000,0.000000,0.000000,-14.969762,0.369113,-5.441804,0.000000,4.623089,0.289817,-3.898772,0.000000,0.000000,-15.360416,0.369113,-3.900609
0.000000,4.623089,0.289817,-3.898772,0.000000,1.000000,0.412811,-6.038099,14.250001,1.000000,1.000000,0.000000,-14.969762,0.369113,-5.441804,0.000000,-4.829348,0.275970,-2.673679,0.000000,0.000000,-15.301991,0.369113,-6.996641
1.000000,-0.267895,0.280591,-2.959362,1.000000,-0.533555,0.161132,8.435871,14.250001,0.000000,0.000000,0.000000,-10.716903,0.369113,-4.807270,0.000000,4.762158,0.286098,-3.826060,0.000000,0.000000,-10.997859,0.369113,-3.242355
0.000000,4.762158,0.286098,-3.826060,0.000000,-0.230934,0.240251,5.783920,14.250001,1.000000,1.000000,0.000000,-10.716903,0.369113,-4.807270,0.000000,-0.199622,0.280672,-2.974413,0.000000,0.000000,-10.959311,0.369113,-6.378617
1.000000,3.438644,0.283346,-3.486619,1.000000,0.423994,0.200241,7.125000,7.125000,0.000000,0.000000,0.000000,-5.857301,0.369105,-4.085971,0.000000,6.803466,0.293922,-5.165987,0.000000,0.000000,-6.010730,0.369105,-2.503457
0.000000,6.803466,0.293922,-5.165987,1.000000,-0.130863,0.309618,3.458852,14.250001,1.000000,0.000000,0.000000,-5.857301,0.369105,-4.085971,0.000000,3.497627,0.283357,-3.480895,0.000000,0.000000,-5.992017,0.369105,-5.670189
1.000000,6.390808,0.289019,-2.378531,1.000000,1.000000,0.256223,5.248575,7.125000,0.000000,0.000000,0.000000,-0.391059,0.369389,-3.276326,0.000000,7.193830,0.283029,-5.398824,0.000000,0.000000,-0.401215,0.369389,-1.686424
0.000000,7.193830,0.283029,-5.398824,1.000000,0.583270,0.412811,-5.362190,14.250001,1.000000,0.000000,0.000000,-0.391059,0.369389,-3.276326,0.000000,6.422819,0.289139,-2.349421,0.000000,0.000000,-0.399646,0.369389,-4.866239
1.000000,7.385156,0.294332,-0.828186,1.000000,1.000000,0.350716,2.081300,7.125000,0.000000,0.000000,0.000000,5.680676,0.369389,-2.371655,0.000000,7.547553,0.293061,-3.404462,0.000000,0.000000,5.825448,0.369389,-0.788325
0.000000,7.547553,0.293061,-3.404462,0.000000,-0.583270,0.364661,1.613894,14.250001,1.000000,1.000000,0.000000,5.680676,0.369389,-2.371655,0.000000,7.389780,0.294179,-0.812043,0.000000,0.000000,5.815843,0.369389,-3.955835
1.000000,7.386225,0.297921,0.520859,1.000000,0.581347,0.364118,1.632113,7.125000,0.000000,0.000000,0.000000,7.170728,0.369389,-2.226991,1.000000,6.795747,0.296455,-4.893980,0.000000,1.000000,7.540073,0.369389,0.273775
0.000000,6.795747,0.296455,-4.893980,1.000000,1.000000,0.341431,2.392525,14.250001,1.000000,0.000000,0.000000,7.170728,0.369389,-2.226991,1.000000,7.384674,0.297945,0.533786,0.000000,1.000000,7.341196,0.369389,-3.807761
1.000000,8.133645,0.292051,-0.088475,0.000000,-1.000000,0.412811,-3.798320,7.125000,0.000000,1.000000,0.000000,7.170910,0.369389,-2.225766,0.000000,7.324259,0.282955,-4.469572,0.000000,1.000000,7.543144,0.369389,0.274572
0.000000,7.324259,0.282955,-4.469572,0.000000,1.000000,0.412811,-7.480911,14.250001,1.000000,1.000000,0.000000,7.170910,0.369389,-2.225766,0.000000,8.161429,0.292136,-0.103755,0.000000,1.000000,7.341385,0.369389,-3.806535
1.000000,8.013843,0.283994,0.017842,0.000000,0.833033,0.240293,5.782527,7.125000,0.000000,1.000000,0.000000,7.172600,0.369389,-2.214038,0.000000,8.842978,0.288477,-4.066365,0.000000,1.000000,7.520662,0.369389,0.289778
0.000000,8.842978,0.288477,-4.066365,0.000000,1.000000,0.331734,2.717565,14.250001,1.000000,1.000000,0.000000,7.172600,0.369389,-2.214038,0.000000,7.966654,0.283856,0.032983,0.000000,1.000000,7.343144,0.369389,-3.794800
1.000000,4.750275,0.287570,0.116485,1.000000,0.478500,0.238982,5.826445,7.125000,0.000000,0.000000,0.000000,7.176288,0.369389,-2.184765,0.000000,5.744234,0.283815,-4.684580,0.000000,1.000000,7.458845,0.369389,0.327288
0.000000,5.744234,0.283815,-4.684580,1.000000,-1.000000,0.199130,7.162251,14.250001,1.000000,0.000000,0.000000,7.176288,0.369389,-2.184765,0.000000,4.704474,0.287694,0.101891,0.000000,1.000000,7.346993,0.369389,-3.765509
1.000000,2.767004,0.296128,-0.666328,1.000000,-0.435713,0.335863,2.579177,7.125000,0.000000,0.000000,0.000000,7.182173,0.369389,-2.111193,0.000000,2.881867,0.290749,-3.829704,0.000000,1.000000,7.300022,0.369389,0.413952
0.000000,2.881867,0.290749,-3.829704,1.000000,0.513535,0.275439,4.604479,14.250001,1.000000,0.000000,0.000000,7.182173,0.369389,-2.111193,0.000000,2.747399,0.296280,-0.673590,0.000000,1.000000,7.353202,0.369389,-3.691902
1.000000,3.116874,0.291794,-0.967978,0.000000,1.000000,0.412811,-3.702749,7.125000,0.000000,1.000000,0.000000,7.054218,0.369389,-1.909731,0.000000,1.473585,0.294516,-3.585954,0.000000,0.000000,7.232284,0.369389,-0.329798
0.000000,1.473585,0.294516,-3.585954,1.000000,0.380779,0.385131,0.927765,14.250001,1.000000,0.000000,0.000000,7.054218,0.369389,-1.909731,0.000000,3.144933,0.291779,-0.980923,0.000000,0.000000,7.222749,0.369389,-3.490708
1.000000,4.249285,0.295984,-2.186630,0.000000,1.000000,0.412811,-0.781162,7.125000,0.000000,1.000000,0.000000,6.372139,0.369389,-1.527568,0.000000,2.911479,0.291235,-1.727916,0.000000,0.000000,6.532206,0.369389,0.054290
0.000000,2.911479,0.291235,-1.727916,0.000000,-1.000000,0.412811,-5.495001,14.250001,1.000000,1.000000,0.000000,6.372139,0.369389,-1.527568,0.000000,4.251400,0.295668,-2.190711,0.000000,0.000000,6.525464,0.369389,-3.110092
1.000000,3.281414,0.292304,-0.915932,1.000000,-0.837428,0.294832,3.954454,14.250001,0.000000,0.000000,0.000000,5.084247,0.369389,-1.059982,0.000000,2.146150,0.295924,-1.091200,0.000000,0.000000,5.211261,0.369389,0.524871
0.000000,2.146150,0.295924,-1.091200,1.000000,1.000000,0.314811,3.284800,14.250001,1.000000,0.000000,0.000000,5.084247,0.369389,-1.059982,0.000000,3.251071,0.292386,-0.904038,0.000000,0.000000,5.207779,0.369389,-2.645111
1.000000,1.693870,0.293852,-0.332670,1.000000,-0.595965,0.310614,3.425479,14.250001,0.000000,0.000000,0.000000,3.314934,0.369389,-0.585134,0.000000,0.913529,0.295647,-1.074437,0.000000,0.000000,3.397285,0.369389,1.002667
0.000000,0.913529,0.295647,-1.074437,1.000000,1.000000,0.312338,3.367667,14.250001,1.000000,0.000000,0.000000,3.314934,0.369389,-0.585134,0.000000,1.666448,0.293993,-0.326590,0.000000,0.000000,3.396416,0.369389,-2.172979
1.000000,0.740462,0.296124,0.226949,1.000000,-0.785394,0.355756,1.912392,14.250001,0.000000,0.000000,0.000000,2.405101,0.369389,-0.450852,0.000000,0.319861,0.298101,-1.260149,0.000000,0.000000,2.464762,0.369389,1.137963
0.000000,0.319861,0.298101,-1.260149,1.000000,1.000000,0.373989,1.301236,14.250001,1.000000,0.000000,0.000000,2.405101,0.369389,-0.450852,0.000000,0.732920,0.296066,0.240340,0.000000,0.000000,2.464546,0.369389,-2.039676
1.000000,0.044157,0.296887,0.817814,1.000000,-0.637226,0.348542,2.154181,14.250001,0.000000,0.000000,0.000000,0.979457,0.369045,-0.438060,0.000000,0.018454,0.296564,-1.675744,0.000000,0.000000,1.003763,0.369045,1.151690
0.000000,0.018454,0.296564,-1.675744,1.000000,0.593738,0.349077,2.136266,14.250001,1.000000,0.000000,0.000000,0.979457,0.369045,-0.438060,0.000000,0.040596,0.296966,0.834827,0.000000,0.000000,1.004047,0.369045,-2.027805
1.000000,0.003483,0.265163,2.137376,1.000000,0.000031,0.098287,14.250001,14.250001,0.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-0.025073,0.265163,-3.017059,1.000000,0.000000,0.004227,0.369389,1.554294
0.000000,-0.025073,0.265163,-3.017059,1.000000,0.080813,0.098287,14.250002,14.250001,1.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,0.003332,0.265163,2.255903,1.000000,0.000000,-0.026188,0.369389,-2.563352
1.000000,-0.004940,0.265162,9.249021,1.000000,-0.001862,0.098287,14.250002,14.250001,0.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-0.008730,0.265162,-10.128685,1.000000,0.000000,0.004227,0.369389,1.554294
0.000000,-0.008730,0.265162,-10.128685,1.000000,-0.003418,0.098287,14.250002,14.250001,1.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-0.005037,0.265162,9.367548,1.000000,0.000000,-0.026188,0.369389,-2.563352
1.000000,-0.006167,0.265183,16.360668,1.000000,0.000000,0.098287,14.250001,14.250001,0.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-0.006165,0.265183,-17.240339,1.000000,0.000000,0.004227,0.369389,1.554294
0.000000,-0.006165,0.265183,-17.240339,1.000000,0.000000,0.098287,14.250001,14.250001,1.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-0.006168,0.265189,16.479197,1.000000,0.000000,-0.026188,0.369389,-2.563352
1.000000,-0.006188,0.267284,23.331415,1.000000,0.000031,0.100992,13.539614,14.250001,0.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-0.006164,0.267284,-24.211105,1.000000,0.000000,0.004227,0.369389,1.554294
0.000000,-0.006164,0.267284,-24.211105,1.000000,0.000000,0.100991,13.539663,14.250001,1.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-0.006189,0.267325,23.443903,1.000000,0.000000,-0.026188,0.369389,-2.563352
1.000000,-0.006319,0.269885,29.838985,1.000000,0.000031,0.104814,12.535690,14.250001,0.000000,0.000000,0.000000,0.004125,0.409056,-0.035641,1.000000,-0.006175,0.269884,-30.718700,1.000000,0.000000,0.004227,0.409056,1.554294
0.000000,-0.006175,0.269884,-30.718700,1.000000,0.000000,0.104813,12.535748,14.250001,1.000000,0.000000,0.000000,0.004125,0.409056,-0.035641,1.000000,-0.006324,0.269931,29.943106,1.000000,0.000000,-0.026188,0.409056,-2.563352
1.000000,-0.006976,0.272819,35.813164,1.000000,0.000336,0.109129,11.402288,14.250001,0.000000,0.000000,0.000000,0.004125,0.542528,-0.035641,1.000000,-0.006237,0.272819,-36.692913,1.000000,0.000000,0.004227,0.542528,1.554294
0.000000,-0.006237,0.272819,-36.692913,1.000000,-0.000061,0.109128,11.402349,14.250001,1.000000,0.000000,0.000000,0.004125,0.542528,-0.035641,1.000000,-0.006996,0.272871,35.907837,1.000000,0.000000,-0.026188,0.542528,-2.563352
1.000000,-0.009663,0.276163,41.186382,1.000000,0.002106,0.113980,10.127954,14.250001,0.000000,0.000000,0.000000,0.004125,1.737072,-0.035641,1.000000,-0.006506,0.276163,-42.066166,1.000000,0.000000,0.004227,1.737072,1.554294
0.000000,-0.006506,0.276163,-42.066166,1.000000,-0.000244,0.113980,10.128016,14.250001,1.000000,0.000000,0.000000,0.004125,1.737072,-0.035641,1.000000,-0.009745,0.276232,41.270435,1.000000,0.000000,-0.026188,1.737072,-2.563352
1.000000,-0.019043,0.281029,45.791149,1.000000,0.003265,0.165698,8.282832,14.250001,0.000000,0.000000,0.000000,0.004125,1.236113,-0.035641,1.000000,-0.007404,0.281029,-46.670975,1.000000,0.000000,0.004227,1.236113,1.554294
0.000000,-0.007404,0.281029,-46.670975,1.000000,-0.000427,0.165697,8.282863,14.250001,1.000000,0.000000,0.000000,0.004125,1.236113,-0.035641,1.000000,-0.019261,0.281115,45.859764,1.000000,0.000000,-0.026188,1.236113,-2.563352
1.000000,-0.037191,0.286888,49.398491,1.000000,-0.004273,0.230758,6.102103,14.250001,0.000000,0.000000,0.000000,0.004125,3.249456,-0.035641,1.000000,-0.009100,0.286888,-50.278389,1.000000,0.000000,0.004227,3.249456,1.554294
0.000000,-0.009100,0.286888,-50.278389,1.000000,0.000366,0.230758,6.102117,14.250001,1.000000,0.000000,0.000000,0.004125,3.249456,-0.035641,1.000000,-0.037537,0.287014,49.448837,1.000000,0.000000,-0.026188,3.249456,-2.563352
1.000000,-0.048933,0.295297,51.674332,1.000000,-0.008759,0.325421,2.929168,14.250001,0.000000,0.000000,0.000000,0.004125,6.130159,-0.035641,1.000000,-0.009928,0.295297,-52.554279,1.000000,0.000000,0.004227,6.130159,1.554294
0.000000,-0.009928,0.295297,-52.554279,1.000000,0.000610,0.325420,2.929179,14.250001,1.000000,0.000000,0.000000,0.004125,6.130159,-0.035641,1.000000,-0.048998,0.295465,51.698151,1.000000,0.000000,-0.026188,6.130159,-2.563352
1.000000,-0.172130,0.285783,11.253227,0.000000,0.000122,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,0.359675,0.265162,63.011070,1.000000,0.000000,0.004227,6.688594,1.554294
0.000000,0.359675,0.265162,63.011070,0.000000,0.001587,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,4.769796,0.301522,52.177769,1.000000,0.000000,-0.026188,6.688594,-2.563352
1.000000,-0.172130,0.285783,11.253227,0.000000,0.000122,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,0.359675,0.265162,63.011070,1.000000,0.000000,0.004227,6.688594,1.554294
0.000000,0.359675,0.265162,63.011070,0.000000,0.001587,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,4.769796,0.301522,52.177769,1.000000,0.000000,-0.026188,6.688594,-2.563352
1.000000,-0.172130,0.285783,11.253227,0.000000,0.000122,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,0.359675,0.265162,63.011070,1.000000,0.000000,0.004227,6.688594,1.554294
0.000000,0.359675,0.265162,63.011070,0.000000,0.001587,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,4.769796,0.301522,52.177769,1.000000,0.000000,-0.026188,6.688594,-2.563352
1.000000,-0.172130,0.285783,11.253227,0.000000,0.000122,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,0.359675,0.265162,63.011070,1.000000,0.000000,0.004227,6.688594,1.554294
0.000000,0.359675,0.265162,63.011070,0.000000,0.001587,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,4.769796,0.301522,52.177769,1.000000,0.000000,-0.026188,6.688594,-2.563352
1.000000,-0.172130,0.285783,11.253227,0.000000,0.000122,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,0.359675,0.265162,63.011070,1.000000,0.000000,0.004227,6.688594,1.554294
0.000000,0.359675,0.265162,63.011070,0.000000,0.001587,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,4.769796,0.301522,52.177769,1.000000,0.000000,-0.026188,6.688594,-2.563352
1.000000,-0.172130,0.285783,11.253227,0.000000,0.000122,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,0.359675,0.265162,63.011070,1.000000,0.000000,0.004227,6.688594,1.554294
0.000000,0.359675,0.265162,63.011070,0.000000,0.001587,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,4.769796,0.301522,52.177769,1.000000,0.000000,-0.026188,6.688594,-2.563352
